age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn
34,Female,21,4,4,29,Premium,Annual,115,29,1
44,Female,42,8,5,27,Standard,Annual,1000,30,1
29,Male,20,27,1,29,Basic,Monthly,982,18,0
39,Female,59,20,6,25,Standard,Annual,266,10,1
29,Male,12,14,0,8,Basic,Annual,389,30,0
53,Male,2,2,0,16,Premium,Quarterly,209,9,0
63,Male,16,26,8,5,Basic,Annual,983,17,0
53,Female,11,28,4,6,Basic,Annual,736,13,0
19,Male,42,18,3,22,Premium,Annual,875,29,0
50,Female,12,28,0,7,Premium,Annual,764,1,0
20,Female,31,18,2,24,Premium,Monthly,434,7,1
51,Male,34,1,9,16,Basic,Annual,934,5,1
33,Male,45,21,5,8,Premium,Annual,398,13,0
64,Female,50,5,4,30,Standard,Quarterly,701,11,1
53,Male,16,3,4,23,Basic,Annual,758,12,1
32,Male,33,27,7,0,Standard,Annual,139,5,0
34,Female,4,23,3,24,Premium,Quarterly,935,21,0
24,Male,45,13,7,25,Standard,Quarterly,282,19,1
23,Male,32,1,6,27,Standard,Quarterly,336,25,1
30,Male,37,16,8,22,Premium,Annual,311,18,1
34,Female,18,22,7,27,Premium,Quarterly,475,17,1
64,Female,3,16,3,27,Premium,Annual,140,21,1
34,Male,42,12,0,12,Premium,Quarterly,208,6,0
36,Female,28,24,4,23,Standard,Monthly,419,9,1
61,Female,53,4,5,12,Standard,Monthly,494,11,1
21,Male,51,29,0,10,Standard,Monthly,866,4,0
52,Female,42,27,7,28,Premium,Quarterly,819,24,1
56,Female,31,29,6,15,Premium,Quarterly,182,20,0
52,Male,31,26,3,8,Basic,Monthly,355,29,0
21,Male,24,2,5,18,Premium,Annual,777,6,1
63,Female,28,5,7,11,Basic,Annual,164,12,1
57,Male,19,16,8,7,Premium,Monthly,651,1,0
24,Female,13,5,4,21,Basic,Quarterly,982,7,0
19,Male,37,2,6,26,Basic,Monthly,764,21,1
58,Female,31,1,2,21,Basic,Annual,207,26,1
26,Male,1,15,8,17,Basic,Annual,884,6,0
51,Male,34,4,7,18,Premium,Monthly,472,5,1
55,Male,43,12,0,3,Basic,Annual,207,27,0
39,Female,60,6,9,5,Premium,Monthly,648,13,0
41,Male,57,17,3,20,Standard,Quarterly,914,23,0
52,Female,26,28,3,6,Standard,Quarterly,953,5,0
63,Male,50,21,7,22,Premium,Quarterly,394,25,1
37,Male,14,2,3,17,Basic,Monthly,949,5,0
58,Female,52,8,2,8,Basic,Annual,589,24,0
24,Female,23,13,1,15,Premium,Monthly,106,16,0
65,Male,29,14,10,24,Premium,Annual,488,30,1
25,Male,20,23,10,30,Basic,Annual,399,16,0
62,Female,60,18,10,23,Basic,Monthly,884,6,1
54,Male,50,13,7,28,Basic,Annual,106,2,1
46,Female,55,6,5,22,Premium,Annual,879,6,1
35,Male,33,12,3,13,Basic,Annual,371,13,0
19,Male,59,11,8,27,Basic,Quarterly,449,16,1
39,Female,51,25,0,0,Basic,Quarterly,659,25,0
31,Female,9,16,9,23,Basic,Quarterly,260,18,1
46,Female,24,11,9,30,Premium,Annual,741,5,1
58,Male,21,24,10,29,Premium,Monthly,456,27,0
61,Male,14,24,5,5,Standard,Annual,496,11,0
44,Male,3,29,7,0,Standard,Quarterly,494,22,0
41,Female,8,19,2,6,Premium,Monthly,851,2,0
64,Male,27,13,8,21,Standard,Quarterly,936,17,1
51,Male,15,4,4,23,Basic,Monthly,268,23,1
48,Male,19,15,4,1,Basic,Monthly,709,13,0
33,Female,27,15,7,28,Standard,Monthly,105,19,1
29,Male,4,10,9,30,Standard,Quarterly,245,24,0
54,Male,52,24,3,25,Basic,Annual,132,18,0
26,Female,15,4,3,26,Standard,Monthly,771,9,1
56,Female,5,5,8,22,Premium,Monthly,838,30,1
22,Female,5,10,8,27,Basic,Quarterly,164,13,1
49,Female,13,27,3,20,Standard,Monthly,356,29,0
28,Male,47,11,0,7,Premium,Quarterly,551,27,0
56,Female,3,3,9,28,Standard,Monthly,607,2,1
33,Female,3,18,6,4,Premium,Annual,444,15,0
25,Male,14,3,4,19,Standard,Monthly,307,8,0
57,Male,28,6,6,30,Standard,Annual,146,21,1
49,Female,50,4,9,1,Standard,Annual,956,15,0
55,Male,6,27,0,4,Standard,Annual,455,27,0
24,Female,51,28,8,25,Premium,Quarterly,173,21,1
26,Female,19,14,2,20,Premium,Quarterly,685,30,0
37,Male,57,15,9,30,Premium,Quarterly,266,6,1
61,Female,48,8,9,12,Standard,Quarterly,387,7,0
39,Male,7,14,9,18,Basic,Quarterly,977,19,0
51,Male,41,19,5,22,Standard,Monthly,892,24,1
33,Female,17,8,7,28,Standard,Monthly,749,7,1
43,Female,8,1,2,16,Basic,Annual,934,7,1
42,Male,53,9,8,25,Standard,Annual,525,19,1
38,Male,25,6,2,28,Premium,Quarterly,148,30,0
59,Female,36,2,5,17,Premium,Monthly,878,20,1
35,Male,4,14,3,5,Basic,Monthly,681,1,0
29,Female,51,1,7,20,Basic,Quarterly,815,22,1
60,Female,19,13,8,28,Premium,Quarterly,369,11,1
63,Female,54,2,9,19,Basic,Quarterly,736,20,1
54,Male,20,14,7,21,Standard,Annual,430,13,0
64,Male,45,2,3,18,Premium,Monthly,509,6,0
35,Female,47,16,5,12,Basic,Monthly,783,3,0
28,Female,48,10,7,29,Standard,Monthly,400,6,1
57,Male,46,15,8,30,Standard,Annual,393,16,1
35,Male,12,1,9,9,Standard,Monthly,285,4,0
48,Male,33,23,9,29,Standard,Monthly,959,15,1
19,Female,43,3,5,21,Premium,Quarterly,963,3,1
63,Male,36,18,5,23,Premium,Annual,864,24,1
28,Female,42,6,10,26,Premium,Annual,244,20,1
32,Female,49,8,0,1,Basic,Quarterly,824,30,0
54,Male,21,11,4,25,Standard,Annual,676,29,0
24,Female,47,9,10,11,Standard,Monthly,176,13,0
52,Male,38,6,9,17,Standard,Quarterly,124,27,1
61,Male,31,12,9,16,Premium,Monthly,852,24,1
48,Female,18,19,1,23,Standard,Monthly,451,22,1
47,Male,57,10,7,10,Premium,Annual,103,11,0
51,Male,22,13,1,11,Standard,Monthly,546,16,0
50,Male,47,1,4,27,Basic,Annual,457,4,0
54,Female,21,3,6,5,Basic,Quarterly,118,7,1
24,Female,16,2,10,10,Premium,Annual,789,9,0
57,Female,48,22,0,3,Basic,Monthly,866,13,0
41,Male,9,19,5,7,Standard,Quarterly,924,23,0
43,Female,29,24,6,4,Premium,Quarterly,675,21,0
56,Female,43,14,10,20,Basic,Annual,314,16,1
24,Female,39,26,4,28,Standard,Monthly,768,26,1
48,Male,8,21,4,18,Basic,Monthly,839,1,0
29,Male,47,13,4,15,Premium,Annual,555,11,0
20,Male,25,29,10,28,Standard,Quarterly,949,2,1
35,Female,35,14,8,25,Basic,Annual,232,15,1
44,Female,18,30,7,3,Premium,Monthly,876,27,0
37,Male,50,19,4,11,Standard,Annual,103,20,0
34,Female,39,6,8,21,Basic,Annual,140,8,1
30,Female,55,23,1,29,Basic,Annual,183,29,1
34,Female,7,21,2,2,Standard,Annual,722,25,0
30,Male,37,5,9,23,Basic,Monthly,609,8,1
21,Female,35,17,9,20,Premium,Monthly,859,28,1
39,Male,52,21,2,12,Premium,Quarterly,992,13,0
42,Male,41,9,8,23,Standard,Quarterly,564,17,1
51,Male,28,2,1,4,Premium,Annual,674,2,0
32,Female,1,25,5,22,Premium,Quarterly,263,29,1
39,Female,34,17,9,12,Standard,Monthly,953,5,0
25,Female,33,7,8,28,Premium,Quarterly,745,18,1
36,Female,57,4,3,10,Basic,Quarterly,182,10,0
65,Male,44,10,6,11,Basic,Quarterly,674,19,0
48,Male,41,25,6,19,Basic,Annual,687,3,1
61,Male,42,23,2,15,Premium,Quarterly,631,27,0
35,Female,9,26,0,18,Standard,Monthly,513,4,0
63,Male,56,7,6,29,Basic,Annual,106,5,1
43,Male,36,27,4,24,Basic,Monthly,378,11,0
24,Female,40,29,4,12,Basic,Monthly,210,1,0
33,Male,29,28,6,29,Standard,Annual,555,6,1
20,Male,27,29,8,21,Standard,Annual,910,2,1
49,Male,26,14,1,28,Standard,Annual,351,30,0
47,Male,24,4,8,6,Standard,Annual,308,8,0
44,Male,26,9,4,3,Basic,Monthly,845,11,0
30,Male,56,12,3,6,Premium,Annual,282,5,0
41,Male,40,14,4,7,Basic,Annual,764,15,0
46,Male,44,11,8,16,Premium,Annual,435,25,1
40,Male,35,8,8,23,Standard,Quarterly,783,17,1
20,Male,3,23,5,10,Premium,Annual,440,24,0
38,Male,32,1,6,28,Premium,Quarterly,726,26,1
45,Female,13,9,1,1,Premium,Monthly,668,2,0
26,Male,53,30,7,20,Standard,Monthly,746,11,1
52,Female,17,2,5,15,Standard,Monthly,863,23,1
19,Male,11,10,0,8,Standard,Monthly,773,8,0
47,Female,51,20,10,12,Premium,Annual,178,10,0
25,Female,44,27,10,4,Standard,Quarterly,146,20,0
39,Female,13,4,5,22,Basic,Monthly,723,9,1
63,Female,13,9,2,27,Standard,Quarterly,512,8,0
38,Female,49,11,10,19,Premium,Annual,759,23,1
30,Female,46,2,6,18,Basic,Quarterly,647,10,1
57,Male,51,8,3,2,Standard,Annual,754,5,0
57,Female,45,21,5,21,Premium,Monthly,920,4,1
60,Male,49,25,6,30,Premium,Annual,775,13,1
38,Female,52,11,0,26,Premium,Annual,241,16,1
64,Female,47,11,8,10,Standard,Annual,151,12,0
18,Male,60,13,3,19,Premium,Quarterly,136,14,0
24,Female,16,8,4,10,Basic,Annual,202,26,0
19,Male,33,4,6,12,Premium,Quarterly,924,21,0
64,Male,24,15,3,8,Standard,Monthly,263,20,0
23,Female,20,6,8,4,Basic,Quarterly,377,7,0
35,Male,59,2,6,26,Premium,Quarterly,774,2,1
40,Male,19,29,4,26,Basic,Monthly,523,8,0
20,Female,22,7,1,24,Basic,Quarterly,988,7,0
24,Female,59,20,10,30,Standard,Monthly,816,28,1
31,Male,29,17,0,11,Premium,Annual,332,18,0
22,Female,56,28,7,21,Basic,Quarterly,639,19,1
62,Female,27,10,3,8,Basic,Monthly,300,22,0
21,Female,57,1,5,20,Standard,Monthly,901,9,1
42,Male,26,11,8,0,Basic,Quarterly,775,6,0
22,Male,8,18,7,13,Basic,Monthly,627,7,0
30,Male,16,1,7,8,Premium,Annual,838,12,0
18,Female,8,21,1,12,Standard,Quarterly,352,16,0
52,Female,44,5,7,19,Premium,Quarterly,146,28,1
24,Male,47,3,10,11,Basic,Annual,632,28,0
46,Female,12,5,6,17,Basic,Annual,879,29,0
59,Male,49,26,8,0,Standard,Quarterly,574,20,0
59,Female,48,13,10,14,Premium,Annual,111,6,0
50,Male,39,25,2,6,Basic,Monthly,920,5,0
20,Female,35,2,9,0,Standard,Monthly,388,12,0
38,Female,49,9,4,15,Basic,Quarterly,291,8,0
58,Female,54,7,0,13,Standard,Quarterly,354,10,0
45,Female,15,11,6,1,Standard,Quarterly,669,24,0
32,Female,44,7,8,7,Standard,Quarterly,260,22,0
20,Female,29,16,9,7,Premium,Quarterly,593,17,0
50,Female,19,24,8,20,Standard,Annual,366,15,0
45,Male,59,4,5,26,Premium,Quarterly,368,8,1
29,Female,22,18,0,19,Basic,Quarterly,520,23,0
45,Male,26,10,3,19,Standard,Annual,265,18,0
22,Female,13,11,2,7,Premium,Monthly,282,19,0
50,Female,27,21,1,27,Premium,Monthly,736,12,1
63,Male,43,20,5,14,Standard,Annual,190,13,0
56,Female,39,1,6,21,Premium,Annual,749,8,1
63,Male,59,10,10,27,Premium,Quarterly,567,7,1
22,Female,48,29,2,5,Premium,Quarterly,355,21,0
60,Female,8,18,1,7,Premium,Annual,914,1,0
45,Male,50,13,4,4,Premium,Annual,868,15,0
18,Male,12,4,1,21,Standard,Quarterly,467,5,0
29,Female,12,12,0,19,Premium,Quarterly,237,16,0
36,Female,42,9,1,15,Premium,Monthly,349,18,0
65,Female,13,17,7,4,Basic,Annual,729,19,0
57,Male,44,22,6,16,Basic,Quarterly,230,16,1
46,Female,45,19,2,18,Standard,Quarterly,939,20,0
56,Female,5,23,4,24,Premium,Monthly,638,19,1
63,Female,10,12,2,10,Premium,Quarterly,620,4,0
25,Male,41,6,10,0,Basic,Quarterly,716,19,0
51,Male,52,25,10,29,Standard,Monthly,500,15,1
60,Female,16,2,7,21,Basic,Quarterly,763,10,1
43,Male,19,22,0,6,Standard,Monthly,178,28,0
39,Female,48,2,10,7,Premium,Annual,104,30,1
21,Female,50,25,0,18,Premium,Annual,261,11,0
52,Female,54,20,0,28,Premium,Quarterly,390,2,1
28,Female,25,27,1,2,Standard,Monthly,569,27,0
37,Female,41,15,6,29,Standard,Quarterly,711,16,1
28,Male,49,15,10,27,Standard,Monthly,347,5,1
34,Male,24,19,4,29,Premium,Quarterly,673,26,0
38,Female,26,14,8,22,Basic,Annual,566,6,1
58,Male,52,26,9,11,Standard,Annual,854,2,0
25,Male,16,15,9,8,Premium,Monthly,841,29,0
35,Female,32,14,2,26,Premium,Quarterly,195,29,1
41,Female,43,27,1,25,Standard,Quarterly,302,4,1
32,Male,54,7,5,24,Standard,Annual,768,28,1
62,Female,32,23,5,10,Premium,Quarterly,640,26,0
22,Female,34,22,10,22,Basic,Monthly,317,29,1
25,Female,6,8,2,28,Premium,Quarterly,429,3,1
63,Male,20,3,7,0,Standard,Monthly,518,21,1
49,Female,58,4,7,3,Premium,Annual,484,26,0
60,Female,28,27,1,20,Basic,Quarterly,108,14,0
30,Male,38,8,5,12,Premium,Annual,487,24,0
29,Female,19,15,1,16,Premium,Quarterly,878,19,0
47,Female,33,15,0,26,Standard,Quarterly,228,25,1
52,Male,58,24,9,22,Standard,Annual,695,16,1
23,Male,50,2,3,22,Premium,Annual,257,5,1
64,Female,46,5,8,22,Standard,Quarterly,588,13,1
51,Female,1,2,3,1,Basic,Annual,111,15,1
41,Female,58,11,0,5,Basic,Annual,188,14,0
63,Male,52,12,8,7,Premium,Annual,771,20,0
60,Male,37,10,6,20,Basic,Quarterly,840,28,1
51,Female,16,24,0,21,Premium,Monthly,284,28,1
57,Male,46,17,9,21,Standard,Monthly,500,6,1
63,Female,32,28,9,25,Standard,Monthly,146,14,1
48,Female,44,30,6,23,Basic,Quarterly,591,7,1
64,Female,5,13,8,15,Standard,Quarterly,858,8,0
18,Female,45,17,10,17,Premium,Annual,817,8,1
50,Female,17,13,5,26,Basic,Annual,854,16,0
34,Female,57,27,3,12,Premium,Quarterly,557,11,0
29,Female,43,13,8,21,Basic,Annual,226,15,1
65,Male,56,21,6,22,Standard,Quarterly,442,28,1
41,Male,22,21,8,14,Standard,Quarterly,117,6,0
53,Female,12,6,0,0,Premium,Monthly,722,20,0
47,Male,49,20,0,27,Premium,Monthly,786,20,0
25,Male,36,7,9,28,Standard,Annual,538,19,1
52,Female,32,13,7,8,Premium,Monthly,775,23,0
56,Female,50,18,0,29,Basic,Monthly,818,23,1
37,Female,26,28,10,29,Premium,Quarterly,430,18,1
24,Female,6,18,10,25,Standard,Monthly,163,23,1
45,Female,22,29,1,2,Basic,Annual,461,28,0
55,Male,30,5,1,18,Basic,Annual,798,16,0
46,Female,36,26,0,28,Premium,Annual,381,21,1
33,Female,10,23,3,13,Basic,Monthly,152,6,0
61,Male,37,25,7,17,Standard,Quarterly,894,4,1
33,Male,60,9,9,27,Premium,Annual,640,24,1
59,Female,26,28,8,28,Standard,Annual,204,2,1
60,Female,37,17,10,28,Basic,Annual,150,20,1
37,Female,42,23,8,18,Basic,Monthly,624,13,1
53,Female,8,26,3,1,Premium,Quarterly,590,10,0
53,Male,24,28,6,4,Basic,Monthly,935,2,0
41,Female,42,19,6,30,Premium,Monthly,827,22,1
52,Male,36,2,5,28,Premium,Monthly,160,11,1
62,Female,31,28,5,30,Standard,Monthly,667,23,1
63,Female,35,22,1,2,Standard,Monthly,762,28,0
28,Female,4,16,9,11,Basic,Quarterly,889,11,0
20,Male,52,11,3,1,Basic,Quarterly,899,21,0
25,Female,11,6,3,17,Standard,Monthly,177,16,0
36,Female,44,15,4,0,Premium,Monthly,115,7,0
52,Male,55,11,9,23,Basic,Quarterly,833,27,1
55,Male,49,23,5,14,Standard,Monthly,858,19,0
25,Female,24,20,1,7,Premium,Annual,677,12,0
29,Female,56,30,5,13,Premium,Monthly,525,13,0
62,Female,8,2,6,30,Basic,Monthly,109,25,1
49,Male,51,15,4,24,Premium,Annual,527,19,0
26,Male,22,12,0,30,Basic,Monthly,416,9,0
30,Female,59,12,9,30,Basic,Quarterly,369,3,1
42,Female,53,3,4,7,Premium,Quarterly,136,4,0
32,Female,39,2,5,19,Basic,Annual,755,19,1
59,Female,7,19,9,9,Standard,Annual,320,23,0
65,Female,10,16,5,29,Premium,Monthly,373,11,1
33,Female,31,7,5,21,Premium,Annual,231,18,1
27,Male,13,19,1,15,Standard,Monthly,135,29,0
50,Male,45,1,6,24,Standard,Annual,353,30,1
39,Female,33,5,1,30,Premium,Annual,279,3,1
55,Female,4,27,10,10,Premium,Monthly,889,17,0
40,Female,10,25,1,24,Premium,Quarterly,471,5,1
51,Male,1,10,4,15,Basic,Quarterly,937,14,0
43,Female,27,21,1,1,Basic,Quarterly,451,2,0
27,Female,52,25,3,30,Premium,Annual,790,21,0
49,Male,19,12,10,11,Basic,Annual,299,2,0
25,Female,49,3,8,24,Standard,Quarterly,689,2,1
62,Female,31,29,8,7,Basic,Annual,390,29,0
59,Male,55,27,7,23,Basic,Monthly,383,1,1
60,Female,47,2,7,0,Standard,Monthly,138,18,1
56,Male,44,27,8,21,Standard,Annual,180,19,1
28,Female,42,8,2,25,Premium,Monthly,496,9,1
28,Female,50,25,9,27,Standard,Monthly,984,6,1
49,Female,37,2,0,25,Standard,Quarterly,455,6,1
18,Female,48,4,5,20,Premium,Quarterly,759,2,1
61,Male,22,15,10,14,Premium,Quarterly,524,15,0
54,Male,2,25,2,0,Premium,Annual,326,23,0
46,Male,48,10,2,0,Basic,Quarterly,393,29,0
39,Male,1,19,0,2,Premium,Annual,760,7,0
33,Male,39,26,4,29,Basic,Quarterly,336,20,0
43,Female,56,3,9,8,Premium,Quarterly,176,12,0
38,Female,43,9,5,2,Standard,Monthly,222,3,0
36,Female,59,21,3,28,Premium,Monthly,616,7,1
34,Female,8,29,10,25,Basic,Quarterly,286,15,1
52,Female,44,11,5,11,Basic,Monthly,706,13,0
57,Female,11,1,8,10,Standard,Monthly,101,22,1
37,Female,31,9,6,21,Basic,Annual,228,4,1
29,Male,30,17,7,11,Basic,Quarterly,494,15,0
28,Male,44,12,9,26,Basic,Monthly,628,2,1
47,Male,15,26,1,26,Premium,Monthly,784,24,0
58,Female,35,15,7,24,Premium,Monthly,885,16,1
52,Female,60,26,8,27,Basic,Quarterly,698,11,1
58,Male,17,1,5,12,Premium,Monthly,495,22,1
41,Female,39,19,1,27,Standard,Annual,328,6,1
46,Female,59,16,6,26,Standard,Quarterly,554,13,1
36,Male,60,26,7,17,Basic,Annual,669,11,1
22,Male,13,11,7,29,Basic,Quarterly,479,14,0
28,Male,58,9,8,5,Standard,Quarterly,442,3,0
49,Male,4,27,10,18,Premium,Quarterly,878,14,0
47,Female,21,5,1,24,Standard,Monthly,768,25,1
49,Male,54,13,9,20,Basic,Monthly,907,30,1
60,Male,14,4,5,24,Premium,Annual,180,3,1
39,Female,44,20,6,11,Standard,Quarterly,442,6,0
45,Female,35,8,10,10,Basic,Quarterly,378,27,0
41,Male,8,26,2,22,Basic,Monthly,867,10,0
35,Male,36,21,5,13,Standard,Monthly,969,10,0
46,Female,55,7,2,23,Standard,Monthly,454,13,1
45,Female,47,13,9,0,Basic,Quarterly,760,21,0
35,Male,28,19,10,24,Standard,Monthly,963,19,1
65,Female,22,11,6,15,Premium,Annual,984,5,0
58,Male,58,4,5,9,Basic,Annual,130,23,1
18,Male,19,13,1,2,Standard,Annual,702,6,0
37,Male,19,4,3,30,Premium,Annual,997,25,0
54,Male,13,28,7,26,Premium,Quarterly,242,27,0
38,Male,45,3,10,4,Premium,Monthly,571,11,0
42,Female,36,7,0,13,Basic,Monthly,636,12,0
54,Female,5,14,0,5,Premium,Monthly,480,29,0
50,Female,10,4,0,30,Premium,Quarterly,287,27,1
65,Female,39,27,9,28,Basic,Annual,178,6,1
49,Female,4,7,6,20,Basic,Quarterly,846,17,0
25,Female,47,25,10,16,Standard,Annual,672,16,1
62,Male,1,15,6,22,Standard,Quarterly,840,14,0
31,Female,5,11,0,1,Standard,Quarterly,821,6,0
44,Male,26,23,7,29,Premium,Annual,627,16,1
43,Female,33,22,8,0,Basic,Annual,681,5,0
43,Female,56,30,1,1,Standard,Annual,341,30,0
20,Female,4,3,0,21,Basic,Monthly,726,24,1
43,Female,31,2,9,5,Basic,Quarterly,123,20,0
20,Female,6,5,1,26,Standard,Monthly,113,20,1
61,Male,36,2,10,21,Standard,Quarterly,132,29,1
41,Female,26,23,8,28,Basic,Annual,385,30,1
53,Female,45,14,5,23,Standard,Annual,641,17,1
57,Female,19,24,6,0,Basic,Monthly,998,5,0
29,Male,28,30,8,11,Premium,Quarterly,160,25,0
28,Male,34,30,7,12,Standard,Annual,717,14,0
58,Female,33,27,7,29,Standard,Monthly,989,21,1
39,Female,20,19,5,30,Standard,Quarterly,142,21,1
65,Female,36,30,10,20,Standard,Annual,606,27,1
58,Female,4,26,8,21,Premium,Quarterly,214,21,1
64,Male,55,6,6,25,Standard,Monthly,804,29,1
39,Male,55,5,9,20,Standard,Quarterly,368,9,1
30,Male,38,20,5,10,Premium,Quarterly,725,20,0
58,Female,27,12,4,27,Standard,Monthly,565,3,1
57,Male,43,11,10,7,Premium,Monthly,684,10,0
18,Female,59,8,0,25,Basic,Monthly,786,10,1
40,Female,42,23,9,29,Standard,Annual,475,23,1
25,Female,22,30,10,23,Standard,Annual,533,19,0
52,Female,47,2,3,9,Standard,Annual,633,14,0
61,Female,57,25,2,8,Standard,Annual,797,6,0
53,Female,37,8,4,13,Standard,Monthly,561,16,0
36,Male,7,5,5,28,Premium,Annual,919,4,0
58,Male,27,4,7,26,Basic,Monthly,375,21,1
30,Female,12,19,2,30,Premium,Quarterly,393,18,1
60,Male,24,9,6,23,Standard,Monthly,859,18,1
51,Female,18,14,0,24,Standard,Monthly,648,2,1
53,Female,26,11,0,8,Premium,Annual,120,10,0
50,Female,7,1,8,8,Basic,Annual,385,6,1
33,Male,54,5,9,26,Basic,Annual,400,23,1
37,Female,20,5,0,25,Standard,Quarterly,274,10,1
34,Female,17,7,8,25,Standard,Monthly,353,7,1
58,Male,35,4,10,9,Basic,Monthly,360,21,1
27,Female,54,3,6,20,Standard,Quarterly,647,1,1
51,Female,34,7,1,7,Standard,Quarterly,914,20,0
64,Female,24,26,2,23,Basic,Quarterly,890,25,0
56,Male,43,6,2,2,Premium,Annual,692,30,0
62,Female,55,29,8,24,Premium,Annual,991,22,1
22,Female,14,17,8,10,Premium,Monthly,470,30,0
43,Male,51,9,6,14,Premium,Annual,430,17,0
50,Female,41,20,4,11,Standard,Annual,987,16,0
36,Female,50,26,9,18,Standard,Quarterly,362,18,1
63,Female,17,12,9,4,Premium,Monthly,345,13,0
33,Male,46,2,0,15,Basic,Quarterly,145,25,0
32,Female,24,10,1,24,Basic,Quarterly,227,15,1
37,Female,52,8,9,27,Premium,Quarterly,724,2,1
47,Female,17,10,9,0,Premium,Monthly,627,17,0
38,Female,26,28,5,18,Premium,Monthly,307,8,1
25,Male,18,2,3,11,Basic,Annual,867,4,0
31,Female,40,6,8,13,Standard,Quarterly,170,27,0
54,Male,19,15,3,8,Premium,Annual,629,18,0
50,Male,32,6,5,10,Premium,Quarterly,212,19,0
44,Female,22,17,7,0,Premium,Quarterly,873,16,0
34,Male,32,5,8,17,Premium,Annual,817,30,1
19,Male,43,6,5,29,Standard,Monthly,436,2,1
56,Male,53,15,6,19,Standard,Annual,586,15,1
45,Male,52,29,5,25,Premium,Monthly,982,12,1
52,Male,48,8,7,23,Premium,Monthly,258,21,1
29,Female,27,8,7,19,Premium,Quarterly,338,7,1
60,Female,46,18,3,30,Standard,Annual,370,9,1
65,Female,21,15,0,28,Basic,Monthly,606,19,1
64,Male,23,14,3,0,Standard,Monthly,347,25,0
19,Female,35,27,4,7,Standard,Annual,347,6,0
32,Male,2,16,4,19,Premium,Monthly,746,15,0
35,Female,14,6,7,6,Premium,Annual,198,2,0
26,Male,19,22,7,6,Standard,Annual,466,5,0
35,Male,39,11,2,18,Standard,Monthly,103,26,0
30,Male,29,26,10,14,Standard,Monthly,894,6,0
46,Female,16,9,5,25,Premium,Annual,143,29,1
54,Male,24,5,8,19,Premium,Quarterly,247,26,1
39,Male,11,19,8,5,Premium,Quarterly,840,16,0
58,Female,39,4,3,23,Basic,Annual,157,8,1
58,Male,46,1,9,29,Standard,Monthly,817,3,1
65,Female,35,8,2,30,Premium,Monthly,279,26,1
44,Male,59,16,0,8,Standard,Monthly,470,22,0
46,Female,56,2,10,28,Basic,Quarterly,794,30,1
62,Male,44,5,6,2,Basic,Monthly,643,11,1
61,Female,53,5,5,25,Premium,Annual,465,18,1
34,Male,37,18,1,6,Standard,Quarterly,408,26,0
45,Female,48,2,0,3,Basic,Annual,277,6,1
39,Female,41,28,9,28,Premium,Quarterly,587,19,1
38,Female,7,21,6,4,Premium,Annual,784,30,0
20,Female,44,24,7,12,Standard,Monthly,993,16,0
56,Female,36,9,2,29,Premium,Quarterly,184,29,1
29,Female,29,21,7,5,Basic,Quarterly,446,20,0
19,Female,53,29,9,28,Basic,Annual,124,3,1
33,Male,36,4,6,21,Basic,Annual,177,26,1
20,Male,49,30,8,20,Standard,Monthly,837,13,1
24,Male,41,24,10,27,Basic,Quarterly,265,9,1
28,Male,56,26,10,24,Basic,Annual,583,19,1
26,Male,43,7,2,27,Premium,Quarterly,141,5,0
51,Female,13,24,3,30,Basic,Monthly,140,8,1
49,Male,25,22,3,19,Standard,Annual,858,15,0
47,Female,5,18,3,20,Premium,Monthly,244,3,0
62,Female,55,24,9,11,Standard,Quarterly,410,8,0
40,Male,26,3,8,25,Premium,Monthly,149,4,1
60,Female,58,18,8,26,Basic,Annual,942,5,1
25,Female,3,30,9,13,Premium,Quarterly,696,19,0
34,Male,41,13,5,26,Standard,Quarterly,573,20,1
48,Female,12,30,5,4,Basic,Monthly,646,28,0
53,Female,32,7,10,18,Standard,Quarterly,213,30,1
57,Male,33,18,6,27,Basic,Quarterly,324,6,1
26,Male,24,18,10,30,Premium,Monthly,329,22,1
44,Female,30,22,9,19,Standard,Monthly,272,21,1
47,Male,22,21,1,19,Standard,Annual,770,28,0
55,Female,47,30,9,2,Standard,Annual,591,4,0
27,Female,26,28,1,24,Standard,Monthly,785,24,1
32,Female,60,9,10,22,Standard,Monthly,453,27,1
58,Male,52,25,6,18,Basic,Annual,965,8,1
26,Male,38,28,4,1,Premium,Annual,307,26,0
65,Male,25,25,2,27,Premium,Annual,778,10,0
61,Male,34,4,10,3,Premium,Quarterly,926,22,1
18,Male,29,28,9,2,Premium,Monthly,228,16,0
23,Female,36,13,1,25,Basic,Annual,185,22,1
33,Male,33,17,3,7,Basic,Monthly,533,15,0
34,Male,41,13,7,29,Premium,Quarterly,856,8,1
36,Female,58,30,5,19,Basic,Monthly,930,17,1
42,Male,47,26,6,29,Premium,Annual,843,29,1
18,Female,26,18,0,19,Basic,Monthly,947,23,0
57,Male,4,27,9,15,Standard,Annual,890,13,0
43,Female,5,29,1,26,Standard,Monthly,209,7,1
39,Male,43,27,9,25,Basic,Annual,901,14,1
28,Female,24,26,2,4,Basic,Monthly,345,26,0
28,Female,20,9,3,28,Standard,Quarterly,914,25,0
60,Female,34,30,0,13,Basic,Annual,720,28,0
24,Male,40,15,7,27,Premium,Monthly,738,11,1
60,Female,56,16,2,14,Premium,Annual,799,30,0
